"Bug ID","Type","Summary","Product","Component","Assignee","Status","Resolution","Updated","Alias","Blocks","Classification","Depends on","Flags","Hardware","Keywords","Last Visit","Number of Comments","Opened","OS","Priority","Reporter","Reporter Real Name","Severity","Summary","Version","Votes","Whiteboard"
109149,"defect","When divs are shown and hidden, part of the content of the hidden div still shows.  The window is not fully updated.","Core","Layout","attinasi","CLOSED","WORKSFORME","2010-08-01 01:09:56",,,"Components",,,"x86",,,3,"2001-11-08 14:29:18","Windows 2000"," --","dj","David Jennings","normal","When divs are shown and hidden, part of the content of the hidden div still shows.  The window is not fully updated.","Trunk",0,
109666,"defect","This site fails under Mozilla","Core","Layout","attinasi","CLOSED","WORKSFORME","2002-08-05 09:30:53",,,"Components",,,"x86",,,24,"2001-11-11 15:28:07","Windows 98"," --","msilva","Manuel Silva","major","This site fails under Mozilla","Trunk",0,
110209,"defect","Browser crashes on viewing timelessmail","Core","Layout","attinasi","CLOSED","DUPLICATE","2002-04-25 09:52:34",,,"Components",,,"x86","crash, regression",,8,"2001-11-14 21:22:34","Windows 2000"," --","en.mozilla","Erik Neuenschwander","critical","Browser crashes on viewing timelessmail","Trunk",0,
116131,"defect","geocities ad square crashes when page is viewed","Core","Layout","attinasi","CLOSED","WORKSFORME","2001-12-20 16:54:26",,,"Components",,,"x86",,,8,"2001-12-19 17:25:37","All"," --","dragoncommander","Thomas Winwood","trivial","geocities ad square crashes when page is viewed","Trunk",0,"[bae:20011220]"
118008,"defect","Multi-paragraph blockquotes do not render correctly","Core","Layout","attinasi","CLOSED","FIXED","2002-01-03 19:58:18",,,"Components",,,"x86",,,6,"2002-01-03 15:07:51","All"," --","brant","Brant Gurganus","normal","Multi-paragraph blockquotes do not render correctly","Trunk",0,
118909,"defect","Crash with entering secure site https://www.sourceforge.net/","Core","Layout","attinasi","CLOSED","WORKSFORME","2002-01-11 16:49:12",,,"Components",,,"x86",,,4,"2002-01-08 19:43:29","Linux"," --","dizzy1",,"critical","Crash with entering secure site https://www.sourceforge.net/","Trunk",0,
119700,"defect","Top of page doesn't appear (Communicator is UK).","Core","Layout","attinasi","CLOSED","WORKSFORME","2002-01-25 08:57:56",,,"Components",,,"x86",,,4,"2002-01-12 13:19:41","Linux"," --","pjs1","Philip J. Smith","normal","Top of page doesn't appear (Communicator is UK).","Trunk",0,
124607,"defect","no quotation marks around quotation marks.","Core","Layout","attinasi","CLOSED","INVALID","2002-02-09 08:43:46",,,"Components",,,"x86",,,4,"2002-02-09 08:29:28","Windows XP"," --","brant","Brant Gurganus","normal","no quotation marks around quotation marks.","Trunk",0,
131499,"defect","Page fails to render, URL does not appear in history","Core","Layout","attinasi","CLOSED","WORKSFORME","2002-03-30 09:26:37",,,"Components",,,"PowerPC",,,6,"2002-03-16 17:22:17","Mac System 8.6"," --","jrc3","Joe Claffey","major","Page fails to render, URL does not appear in history","Trunk",0,
140734,"defect","Banner overlapping  text","Core","Graphics: ImageLib","attinasi","CLOSED","DUPLICATE","2002-08-31 02:23:00",,,"Components",,,"PowerPC",,,13,"2002-04-28 06:36:21","macOS"," --","jrgteit","Joergen Teit","normal","Banner overlapping  text","Trunk",0,
148835,"defect","www.lindows.com looks awful in mozilla","Core","Layout","attinasi","CLOSED","INVALID","2002-09-19 17:19:21",,,"Components",,,"x86",,,5,"2002-06-03 11:35:04","Windows XP"," --","djst","David Tenser [:djst]","normal","www.lindows.com looks awful in mozilla","Trunk",0,
153849,"defect","incorrect layout on page","Core","Layout","attinasi","CLOSED","WORKSFORME","2002-06-24 10:04:32",,,"Components",,,"x86",,,5,"2002-06-24 02:43:38","Windows NT"," --","vargaz","Zoltan Varga","normal","incorrect layout on page","Trunk",0,
164536,"defect","list items render on top of one another [support.microsoft.com]","Core","Layout","attinasi","CLOSED","DUPLICATE","2003-03-30 18:43:07",,,"Components",,,"x86",,,4,"2002-08-25 11:38:40","Windows 2000"," --","bugzilla.20.endlisnis","Rolf Campbell","trivial","list items render on top of one another [support.microsoft.com]","Trunk",0,
170792,"defect","CSS backgrounds don't work for P, DIV, or TABLE","Core","Layout","attinasi","CLOSED","INVALID","2002-09-25 14:31:49",,,"Components",,,"x86",,,3,"2002-09-25 12:05:37","Windows XP"," --","mozilla","Jerry Baker","normal","CSS backgrounds don't work for P, DIV, or TABLE","Trunk",0,
97792,"defect","core dump on openURL new-window (succeeds anyway)","Core","XPCOM","blizzard","CLOSED","DUPLICATE","2005-05-10 21:29:43",,,"Components",,,"x86",,,4,"2001-08-31 09:19:42","Linux"," --","leary","Michael Leary","major","core dump on openURL new-window (succeeds anyway)","Trunk",0,"[xremote]"
147655,"defect","JS window.open is ignored here, even though it's not ""unrequested""","Core","Preferences: Backend","bnesse","CLOSED","INVALID","2002-05-30 05:56:53",,,"Components",,,"x86",,,4,"2002-05-28 11:31:47","Linux"," --","gurra16","Gustav","minor","JS window.open is ignored here, even though it's not ""unrequested""","Trunk",0,
187880,"enhancement","[RFE] store preferences on remote server, possibly using imap","Core","Preferences: Backend","bnesse","CLOSED","DUPLICATE","2003-01-06 04:25:54",,,"Components",,,"All",,,4,"2003-01-06 02:06:45","All"," --","kontakt","Hanno Mueller","normal","[RFE] store preferences on remote server, possibly using imap","Trunk",0,
68886,"defect","Text enclosed in arrow parenthesis cannot be copied in Nscap6 and pasted into text editors.","Core","DOM: Editor","brade","CLOSED","WORKSFORME","2001-09-12 00:43:03",,,"Components",,,"x86",,,8,"2001-02-14 21:52:57","Other"," --","wesleyg","Wesley George","normal","Text enclosed in arrow parenthesis cannot be copied in Nscap6 and pasted into text editors.","Trunk",0,
96266,"defect","Background image does not display properly after switching from Normal to Show All tags and back to Normal view","Core","DOM: Editor","brade","CLOSED","DUPLICATE","2001-09-12 00:43:03",,,"Components",,,"All",,,3,"2001-08-21 11:21:13","All"," --","TucsonTester2","TucsonTester2","minor","Background image does not display properly after switching from Normal to Show All tags and back to Normal view","Trunk",0,
96445,"defect","Highlighting text through format toolbar is not working","Core","DOM: Editor","brade","CLOSED","DUPLICATE","2001-09-12 00:43:03",,,"Components",,,"PowerPC",,,6,"2001-08-22 10:07:40","Mac System 9.x"," --","Jcross95","Joseph Cross","normal","Highlighting text through format toolbar is not working","Trunk",0,
96909,"defect","Hitting Tab key in Table cells will result in adding more cells","Core","DOM: Editor","brade","CLOSED","INVALID","2001-09-12 00:43:03",,,"Components",,,"x86",,,4,"2001-08-24 15:46:26","All"," --","TucsonTester1","TucsonTester1","normal","Hitting Tab key in Table cells will result in adding more cells","Trunk",0,
127371,"defect","Can't copy and paste text from MS Word to email Compose","Core","DOM: Editor","brade","CLOSED","WORKSFORME","2003-01-17 09:06:01",,,"Components",,,"PowerPC","helpwanted, platform-parity",,18,"2002-02-22 18:01:40","macOS"," --","arudmik","Andy Rudmik","major","Can't copy and paste text from MS Word to email Compose","Trunk",0,
170950,"defect","IME should use OS system color for selection instead of inverting","Core","DOM: Editor","brade","CLOSED","DUPLICATE","2002-09-26 07:51:50",,,"Components",,,"All",,,3,"2002-09-26 06:05:35","All"," --","brade","Kathleen :Brade","normal","IME should use OS system color for selection instead of inverting","Trunk",0,
64861,"defect","Mousewheel only scrolls one page at a time","Core","DOM: UI Events & Focus Handling","bryner","CLOSED","WORKSFORME","2019-03-13 06:46:04",,,"Components",,,"x86",,,11,"2001-01-09 19:47:32","Linux"," --","jdunstan","Jackson Dunstan","normal","Mousewheel only scrolls one page at a time","Trunk",0,
76238,"defect","Suggested Baltic fonts are only iso-8859-4","Core","Internationalization","bstell","CLOSED","FIXED","2001-06-06 11:40:39",,,"Components",,,"All",,,24,"2001-04-16 15:17:00","Linux"," --","menesis","Gediminas Paulauskas","normal","Suggested Baltic fonts are only iso-8859-4","Trunk",0,
65199,"defect","Bad: unusable links","Core","Layout","clayton","CLOSED","DUPLICATE","2001-09-05 10:35:16",,,"Components",,,"x86",,,6,"2001-01-12 07:13:50","Windows 2000"," --","hostalp","Peter H.","normal","Bad: unusable links","Trunk",0,
65803,"defect","Does not layout properly","Core","Layout","clayton","CLOSED","WORKSFORME","2001-02-09 18:40:46",,,"Components",,,"x86",,,13,"2001-01-18 00:01:54","All"," --","sivasundar","S.Sundar","major","Does not layout properly","Trunk",0,
66099,"defect","freeze when <script> has missing close </script>","Core","Layout","clayton","CLOSED","WORKSFORME","2001-09-05 10:37:04",,,"Components",,,"x86",,,13,"2001-01-20 19:56:21","Windows 98"," --","higuita","Daniel Mota Leite","critical","freeze when <script> has missing close </script>","Trunk",0,
69681,"defect","CSS works on Netscape 4.7 and IE, but not on Netscape 6","Core","Layout","clayton","CLOSED","DUPLICATE","2001-09-05 10:39:22",,,"Components",,,"x86",,,5,"2001-02-21 11:17:10","Windows 2000"," --","jshao","Judy","major","CSS works on Netscape 4.7 and IE, but not on Netscape 6","Trunk",0,
85230,"defect","textfield content displays over textfield when reload","Core","Layout: Form Controls","clayton","CLOSED","DUPLICATE","2001-07-10 14:09:50",,,"Components",,,"x86",,,6,"2001-06-11 11:16:33","Windows NT"," --","anarcat+register","The Anarcat","trivial","textfield content displays over textfield when reload","Trunk",0,
65611,"defect","File | Edit Page fails when an unsaved Composer window is open","Core","DOM: Editor","cmanske","CLOSED","DUPLICATE","2001-09-12 00:43:03",,,"Components",,,"All",,,3,"2001-01-16 10:50:00","Windows NT"," --","cmanske","Charles Manske","normal","File | Edit Page fails when an unsaved Composer window is open","Trunk",0,
84175,"defect","nsHTMLEditor::IsEmptyCell should be rewritten","Core","DOM: Editor","cmanske","CLOSED","FIXED","2001-09-12 00:43:03",,83989,"Components",,,"All",,,11,"2001-06-05 12:00:18","All"," --","brade","Kathleen :Brade","normal","nsHTMLEditor::IsEmptyCell should be rewritten","Trunk",0,
65942,"defect","Doesn't load the page properly (doesn't load it - period)","Core","Networking: HTTP","darin.moz","CLOSED","WORKSFORME","2001-09-03 04:21:36",,,"Components",,,"x86",,,9,"2001-01-19 03:42:55","Windows 2000"," --","urho.konttori",,"normal","Doesn't load the page properly (doesn't load it - period)","Trunk",0,
66694,"defect","nsHTTPChannel related object growth","Core","Networking: HTTP","darin.moz","CLOSED","INVALID","2001-06-14 19:20:51",,,"Components",76866,,"x86","embed, memory-footprint",,6,"2001-01-26 11:08:39","Linux"," --","waterson","Chris Waterson","normal","nsHTTPChannel related object growth","Trunk",0,
69056,"defect","Memory leak->crash at fatbrain.com","Core","Networking: HTTP","darin.moz","CLOSED","WORKSFORME","2001-04-12 20:58:40",,,"Components",,,"x86",,,11,"2001-02-16 08:11:20","Linux"," --","bruce","Bruce Harada","critical","Memory leak->crash at fatbrain.com","Trunk",0,
104657,"defect","browser silently crashes when I use e-mail","Core","Networking","darin.moz","CLOSED","WORKSFORME","2002-04-18 21:27:18",,,"Components",,,"x86",,,19,"2001-10-13 19:21:59","Linux"," --","primorec","Igor Furlan","critical","browser silently crashes when I use e-mail","Trunk",0,
112228,"defect","image not displayed if the href uses ""\"" instead of ""/""","Core","DOM: HTML Parser","darin.moz","CLOSED","INVALID","2001-11-30 12:56:57",,,"Components",,,"x86",,,8,"2001-11-27 12:03:05","Windows 2000"," --","nanderson","Nathan Anderson","normal","image not displayed if the href uses ""\"" instead of ""/""","Trunk",0,
114208,"defect","last all.js checkin has bad useragent.override","Core","Networking: HTTP","darin.moz","CLOSED","FIXED","2002-02-15 09:53:48",,,"Components",,,"x86",,,15,"2001-12-08 09:51:32","All"," --","snewton","Steven E. Newton","trivial","last all.js checkin has bad useragent.override","Trunk",0,
129021,"defect","header(""Content-Encoding: gzip"") doesn't decode right","Core","Networking: HTTP","darin.moz","CLOSED","INVALID","2002-04-16 02:02:35",,,"Components",,,"All",,,11,"2002-03-05 03:33:25","All"," --","g.richner","Gregor Richner","critical","header(""Content-Encoding: gzip"") doesn't decode right","Trunk",0,
129994,"defect","no longer able to log into this site","Core","Networking: HTTP","darin.moz","CLOSED","INVALID","2002-03-11 05:54:53",,,"Components",,,"x86",,,4,"2002-03-10 19:14:50","Windows 2000"," --","mozbugz","[not reading bugmail]","normal","no longer able to log into this site","Trunk",0,
138679,"defect","Accuweather.com Crashes 1.0 RC1","Core","Networking: HTTP","darin.moz","CLOSED","INVALID","2002-04-24 12:01:33",,,"Components",,,"x86",,,13,"2002-04-19 17:50:16","Linux"," --","ipweb","Ian Prowell","normal","Accuweather.com Crashes 1.0 RC1","Trunk",0,
142252,"defect","cache holds redirect location of bookmark, preventing reload","Core","Networking: HTTP","darin.moz","CLOSED","WORKSFORME","2002-09-06 04:46:27",,,"Components",,,"x86",,,8,"2002-05-04 09:24:42","Linux"," --","mybugs","Chris Winne","normal","cache holds redirect location of bookmark, preventing reload","Trunk",0,
212649,"defect","It doesn't work","Core","Networking: Cookies","darin.moz","CLOSED","INVALID","2003-07-14 09:26:55",,,"Components",,,"x86",,,6,"2003-07-14 07:17:55","Windows 2000"," --","norman.d.oakes",,"major","It doesn't work","Trunk",0,
112630,"defect","Fixed font sized are not honoured when user changes font size","Core","CSS Parsing and Computation","dbaron","CLOSED","DUPLICATE","2003-03-11 11:17:46",,,"Components",,,"x86",,,8,"2001-11-29 08:28:51","Windows 2000"," --","mozilla","Antonio M. D'souza","normal","Fixed font sized are not honoured when user changes font size","Trunk",0,
127157,"defect","Mozilla gets, but ignores, multiple stylesheets.","Core","CSS Parsing and Computation","dbaron","CLOSED","INVALID","2002-02-21 19:01:14",,,"Components",,,"x86",,,4,"2002-02-21 18:50:26","Linux"," --","dylang",,"normal","Mozilla gets, but ignores, multiple stylesheets.","Trunk",0,
138944,"defect"," @import is not implemented","Core","CSS Parsing and Computation","dbaron","CLOSED","WORKSFORME","2002-04-21 13:58:07",,,"Components",,,"x86",,,7,"2002-04-21 01:59:57","Linux"," --","thilopfennig","Thilo Pfennig","normal"," @import is not implemented","Trunk",0,
152915,"defect","Table Border in Style Sheet improperly displayed the border attribute/property","Core","CSS Parsing and Computation","dbaron","CLOSED","INVALID","2002-07-10 17:56:54",,,"Components",,,"x86",,,14,"2002-06-19 12:38:20","Windows 2000"," --","fletchsod","Sam J. Fleet","normal","Table Border in Style Sheet improperly displayed the border attribute/property","Trunk",0,
176269,"defect","<!DOCTYPE .... line breaks CSS!!","Core","CSS Parsing and Computation","dbaron","CLOSED","INVALID","2002-10-23 13:25:19",,,"Components",,,"SGI",,,5,"2002-10-23 11:33:31","IRIX"," --","matthew_walker","Matthew Walker","normal","<!DOCTYPE .... line breaks CSS!!","Trunk",0,
186671,"defect","CSS class name may have a hyphen ('-') in it","Core","CSS Parsing and Computation","dbaron","CLOSED","WORKSFORME","2002-12-24 12:13:15",,,"Components",,,"x86",,,4,"2002-12-24 10:21:53","Windows 2000"," --","christian.weber",,"major","CSS class name may have a hyphen ('-') in it","Trunk",0,
196319,"defect","Looks fine in Opera 7.01, IE  6.0.2800.1106.xpsp1.020828-1920. Not in Mozilla 1.2.1.","Core","CSS Parsing and Computation","dbaron","CLOSED","WORKSFORME","2003-03-08 01:22:03",,,"Components",,,"x86",,,9,"2003-03-07 06:57:10","Windows XP"," --","firehorse88888","alan lam","normal","Looks fine in Opera 7.01, IE  6.0.2800.1106.xpsp1.020828-1920. Not in Mozilla 1.2.1.","Trunk",0,
126679,"defect","""Download More"" Content Packs doesn't do anything","Core","Internationalization: Localization","dbragg","CLOSED","WORKSFORME","2002-03-11 16:56:38",,,"Components",,,"x86",,,15,"2002-02-20 09:40:32","Linux"," --","bootsy52","Carsten Menke","major","""Download More"" Content Packs doesn't do anything","Trunk",0,
83067,"defect","only odd pages are printed (to file or to printer)","Core","Printing: Output","dcone","CLOSED","WORKSFORME","2001-08-18 15:07:08",,,"Components",,,"x86","dataloss, regression",,16,"2001-05-28 21:31:26","Linux"," --","leary","Michael Leary","major","only odd pages are printed (to file or to printer)","Trunk",0,
90527,"defect","Lack of semicolons on escape characters causes browser to crash","Core","DOM: HTML Parser","dcone","CLOSED","FIXED","2002-01-04 12:56:41",,,"Components",,,"x86","crash",,14,"2001-07-12 11:37:50","FreeBSD"," --","db","David Bogen","critical","Lack of semicolons on escape characters causes browser to crash","Trunk",0,
92849,"defect","image inside table whose SRC is a query doesn't print, forces new page","Core","Printing: Output","dcone","CLOSED","DUPLICATE","2001-10-15 13:51:14",,,"Components",,,"x86",,,8,"2001-07-30 14:36:47","Windows NT"," --","mozilla.7b6g9","Robert Praetorius","normal","image inside table whose SRC is a query doesn't print, forces new page","Trunk",0,
94994,"defect","Printing of web pages (all) impossible.","Core","Printing: Output","dcone","CLOSED","INVALID","2001-08-14 12:55:19",,,"Components",,,"x86",,,4,"2001-08-12 12:26:46","Windows 98"," --","ainiseoir",,"normal","Printing of web pages (all) impossible.","Trunk",0,
185762,"defect","not found new dns servers, if run with existing ethernet network dns server, then run dialup modem connect","Core","Networking","doug.turner","CLOSED","DUPLICATE","2002-12-17 13:32:18",,,"Components",,,"x86",,,3,"2002-12-16 23:39:47","Windows 98"," --","unicorp99","Petr Grigoriev","normal","not found new dns servers, if run with existing ethernet network dns server, then run dialup modem connect","Trunk",0,
193243,"defect","None of the pages that should open on startup shows anything","Core","Networking","doug.turner","CLOSED","WORKSFORME","2003-02-15 09:38:56",,,"Components",,,"x86",,,3,"2003-02-13 15:02:30","Linux"," --","svdmade","Stef van der Made","minor","None of the pages that should open on startup shows anything","Trunk",0,
72849,"defect","need to repeat view coding charset in order to see hebrew letters.","Core","Internationalization","erik","CLOSED","DUPLICATE","2005-03-17 13:34:04",,,"Components",,,"x86",,,3,"2001-03-21 11:12:20","Windows 98"," --","mimi_fruchter","mimi fruchter","normal","need to repeat view coding charset in order to see hebrew letters.","Trunk",0,
80165,"defect","add mozilla/layout/html/base/src/nsHTMLReflowState.cpp for bidi","Core","Internationalization","ftang","CLOSED","DUPLICATE","2001-05-11 09:52:44",,80130,"Components",,,"x86",,,7,"2001-05-10 17:37:23","Windows 95"," --","ftang","Frank Tang","normal","add mozilla/layout/html/base/src/nsHTMLReflowState.cpp for bidi","Trunk",0,
159618,"defect","DNS: FreeBSD gethost*() functions are thread-safe","Core","Networking","general","CLOSED","INVALID","2002-08-08 18:30:36",,,"Components",,,"x86",,,3,"2002-07-26 13:49:43","FreeBSD"," --","avg","Andriy Gapon","major","DNS: FreeBSD gethost*() functions are thread-safe","Trunk",0,
172360,"enhancement","Done load time gone","Core","Networking","general","CLOSED","INVALID","2002-10-08 07:02:37",,,"Components",,,"x86",,,9,"2002-10-03 08:01:53","Windows 2000"," --","mats.ahlberg","Mats Åhlberg","normal","Done load time gone","Trunk",0,
180915,"defect","Proxy: cannot connect w/ just hostname in URL.","Core","Networking","general","CLOSED","WORKSFORME","2002-12-03 11:38:21",,,"Components",,,"x86",,,16,"2002-11-19 08:08:51","Windows NT"," --","robert.a.lindley","Robert A. Lindley","normal","Proxy: cannot connect w/ just hostname in URL.","Trunk",0,
82157,"defect","Graphic menu dissapears after mouse over...","Core","Networking: Cache","gordon","CLOSED","WORKSFORME","2001-05-23 02:21:37",,,"Components",,,"x86",,,7,"2001-05-22 10:49:21","Linux"," --","dothebart","Wilfried Goesgens","normal","Graphic menu dissapears after mouse over...","Trunk",0,
122151,"defect","Get the same image file used multiple times in a page only once","Core","Networking: Cache","gordon","CLOSED","WORKSFORME","2003-03-23 03:27:12",,,"Components",,,"All",,,10,"2002-01-27 15:23:23","All"," --","frank.ganske",,"normal","Get the same image file used multiple times in a page only once","Trunk",0,"DUPEME"
146390,"defect","Cache refresh out of order with flash module","Core","Networking: Cache","gordon","CLOSED","INVALID","2002-10-31 00:14:23",,,"Components",,,"x86",,,4,"2002-05-23 02:49:15","Windows 2000"," --","lemm.be","Thomas","normal","Cache refresh out of order with flash module","Trunk",0,
90232,"defect","parsing javascript string as html (a = ""</SOURCE>"" terminates the script)","Core","DOM: HTML Parser","harishd","CLOSED","INVALID","2001-07-16 13:27:15",,,"Components",,,"x86",,,5,"2001-07-10 16:11:29","Other"," --","vladimire","Vladimir Ermakov","normal","parsing javascript string as html (a = ""</SOURCE>"" terminates the script)","Trunk",0,
90233,"defect","parsing javascript string as html (a = ""</SOURCE>"" terminates the script)","Core","DOM: HTML Parser","harishd","CLOSED","DUPLICATE","2001-07-16 13:28:32",,,"Components",,,"x86",,,3,"2001-07-10 16:11:29","Other"," --","vladimire","Vladimir Ermakov","normal","parsing javascript string as html (a = ""</SOURCE>"" terminates the script)","Trunk",0,
119846,"defect","tree widget does not scroll correctly. (no scroll bar and errors in painting when trying to scroll using the kb)","Core","XUL","hewitt","CLOSED","WORKSFORME","2008-07-31 03:05:28",,,"Components",,,"x86",,,3,"2002-01-13 22:47:11","Windows 2000"," --","samig",,"normal","tree widget does not scroll correctly. (no scroll bar and errors in painting when trying to scroll using the kb)","Trunk",0,
171240,"defect","tree.contentview.selection.select(0) fails silently","Core","XUL","hewitt","CLOSED","INVALID","2008-07-31 03:10:27",,,"Components",,,"x86",,,5,"2002-09-27 11:38:50","Linux"," --","joerg.heinicke","Jörg Heinicke","normal","tree.contentview.selection.select(0) fails silently","Trunk",0,
126948,"defect","SOAP envelope","Core","XML","hjtoi-bugzilla","CLOSED","INVALID","2002-02-22 00:46:15",,,"Components",,,"x86",,,5,"2002-02-21 02:15:01","All"," --","sfiligoj","Gregor Sfiligoj","major","SOAP envelope","Trunk",0,
77717,"defect","page loads, does not show until re-paint is forced","Core","Layout","hyatt","CLOSED","DUPLICATE","2001-04-27 18:44:40",,,"Components",,,"x86",,,6,"2001-04-26 09:28:38","Linux"," --","f300v10","Scott Kester","major","page loads, does not show until re-paint is forced","Trunk",0,
78283,"enhancement","[RFE] onselectionchanged events needed for tree widget","Core","XUL","hyatt","CLOSED","INVALID","2008-07-31 02:59:42",,,"Components",,,"x86",,,7,"2001-04-30 17:34:52","All"," --","pwilson","Peter Wilson","normal","[RFE] onselectionchanged events needed for tree widget","Trunk",0,
104249,"enhancement","[REF] implement <window> fullscreen modus","Core","XUL","hyatt","CLOSED","DUPLICATE","2008-07-31 03:03:09",,,"Components",,,"All",,,3,"2001-10-11 12:34:09","All"," --","moz","poelzi","normal","[REF] implement <window> fullscreen modus","Trunk",0,
130417,"defect","closing print preview and triggering new window","Core","XUL","hyatt","CLOSED","DUPLICATE","2008-07-31 03:06:52",,,"Components",,,"x86",,,3,"2002-03-12 16:05:45","FreeBSD"," --","timeless","timeless","critical","closing print preview and triggering new window","Trunk",0,
159321,"defect","arrowscrollbox does not have a","Core","XUL","jag+mozilla","CLOSED","INVALID","2002-07-25 12:39:35",,,"Components",,,"x86",,,4,"2002-07-25 02:07:38","Windows 2000"," --","bobw","Bob Wilson","normal","arrowscrollbox does not have a","Trunk",0,
177308,"defect","cannot collapse or move toolbars","Core","XUL","jag+mozilla","CLOSED","WONTFIX","2002-10-29 10:40:43",,,"Components",,,"x86",,,5,"2002-10-29 08:26:01","Windows XP"," --","impala","charles allen","normal","cannot collapse or move toolbars","Trunk",0,
186853,"defect","GIF images cannot be seen","Core","Graphics: ImageLib","jdunn","CLOSED","INVALID","2003-01-16 19:32:12",,,"Components",,,"x86",,,5,"2002-12-26 17:59:29","Windows XP"," --","leechenhwa","Lee Chenhwa","normal","GIF images cannot be seen","Trunk",0,
203132,"defect","Does not display images although images are ""detected""","Core","Graphics: ImageLib","jdunn","CLOSED","INVALID","2003-04-25 22:03:28",,,"Components",,,"x86",,,5,"2003-04-23 20:35:04","Windows 98"," --","retza","Michael Retza","normal","Does not display images although images are ""detected""","Trunk",0,
153856,"defect","Visible ""holes"" between frames (only in Mozilla/NS6.x)","Core","Layout: Images, Video, and HTML Frames","john","CLOSED","INVALID","2018-08-29 15:22:03",,,"Components",,,"x86",,,4,"2002-06-24 04:05:54","Windows XP"," --","mplatten","M. Platten","major","Visible ""holes"" between frames (only in Mozilla/NS6.x)","Trunk",0,
76873,"defect","crash on appending element in the event handler of a mutation event","Core","DOM: Events","joki","CLOSED","INVALID","2001-04-20 10:29:21",,,"Components",,,"x86",,,3,"2001-04-20 10:24:00","Windows 98"," --","vladimire","Vladimir Ermakov","normal","crash on appending element in the event handler of a mutation event","Trunk",0,
80901,"defect","Contents of DHTML layer overlaps onMouseOver","Core","DOM: Events","joki","CLOSED","INVALID","2002-03-21 13:12:11",,,"Components",,,"All",,,14,"2001-05-15 03:42:52","All"," --","anders.sjolander","Anders Sjölander","normal","Contents of DHTML layer overlaps onMouseOver","Trunk",0,
82103,"defect","Browser crash on loading a website.","Core","DOM: Events","joki","CLOSED","WORKSFORME","2001-07-10 12:14:22",,,"Components",,,"All","crash",,18,"2001-05-22 05:14:36","All"," --","jago","Dan Naumov","critical","Browser crash on loading a website.","Trunk",0,
88181,"defect","right mouse-key is inactive then crash","Core","DOM: UI Events & Focus Handling","joki","CLOSED","WORKSFORME","2019-03-13 06:46:04",,,"Components",,,"x86","crash, stackwanted",,6,"2001-06-28 00:55:59","Windows NT"," --","tim.buktu",,"critical","right mouse-key is inactive then crash","Trunk",0,
97600,"defect","Unable to disable the right click in NS6.1","Core","DOM: UI Events & Focus Handling","joki","CLOSED","DUPLICATE","2019-03-13 06:46:04",,,"Components",,,"x86",,,8,"2001-08-30 07:14:46","Windows 2000"," --","gil.martinez","gil martinez","normal","Unable to disable the right click in NS6.1","Trunk",0,
110201,"defect","crash in page info with keyboard nav","Core","DOM: UI Events & Focus Handling","joki","CLOSED","WORKSFORME","2019-03-13 06:46:04",,,"Components",,,"x86","crash",,12,"2001-11-14 19:46:10","Windows 2000"," --","en.mozilla","Erik Neuenschwander","critical","crash in page info with keyboard nav","Trunk",0,"[INF-REC]"
139067,"defect","Apple - W"" or ""Splat-W""  Command keys fails  a lot","Core","DOM: UI Events & Focus Handling","joki","CLOSED","WORKSFORME","2019-03-13 06:46:04",,,"Components",,,"PowerPC",,,6,"2002-04-21 17:08:24","macOS"," --","milton","Milton Aupperle","major","Apple - W"" or ""Splat-W""  Command keys fails  a lot","Trunk",0,
162072,"defect","aderagroup.com - dropdown menus disappear when mouse pointer moves","Core","DOM: Events","joki","CLOSED","WORKSFORME","2003-02-20 02:54:32",,,"Components",,,"x86",,,7,"2002-08-10 08:29:05","Linux"," --","per.angstrom","Per Ångström","normal","aderagroup.com - dropdown menus disappear when mouse pointer moves","Trunk",0,
166829,"defect","Keyboard JS onchange event  in select boxes not fired?","Core","DOM: UI Events & Focus Handling","joki","CLOSED","DUPLICATE","2019-03-13 06:46:04",,,"Components",,,"x86",,,6,"2002-09-05 05:51:34","Windows NT"," --","swunderlin","Simon Wunderlin","minor","Keyboard JS onchange event  in select boxes not fired?","Trunk",0,
81467,"defect","Update site-policies documentation","Core","Security","jruderman","CLOSED","FIXED","2001-07-10 14:16:51",,,"Components",,,"x86",,,10,"2001-05-17 12:11:48","All"," --","bugzilla.mozilla.org","mukesh agrawal","minor","Update site-policies documentation","Trunk",0,
128587,"defect","EUC-KR decoder : a bug in 8byte seq. rep. of Hangul syllables","Core","Internationalization","jshin1987","CLOSED","FIXED","2002-03-26 09:15:54",,,"Components",,,"All","intl",,9,"2002-03-02 06:04:22","All"," --","jshin1987","Jungshik Shin","normal","EUC-KR decoder : a bug in 8byte seq. rep. of Hangul syllables","Trunk",0,
65772,"defect","simple javascript function","Core","DOM: Core & HTML","jstenback+bmo","CLOSED","INVALID","2001-08-14 13:39:49",,,"Components",,,"x86",,,8,"2001-01-17 14:14:42","Windows NT"," --","gellis",,"normal","simple javascript function","Trunk",0,
72205,"defect","[4xp] display problem - line height?","Core","DOM: CSS Object Model","jstenback+bmo","CLOSED","DUPLICATE","2001-03-19 01:50:52",,,"Components",,,"x86",,,4,"2001-03-16 09:34:45","Windows 95"," --","neil","neil@parkwaycc.co.uk","minor","[4xp] display problem - line height?","Trunk",0,
